id,name,type_info,geometry
94941359,Freizeit- und Erholungszentrum,tram,POINT (13.5436031 52.4575779)
94942335,Bahnhofstraße/Lindenstraße,tram,POINT (13.5710431 52.4516146)
94951410,Pablo-Neruda-Straße,tram,POINT (13.5861832 52.4410441)
94951419,Schloßplatz Köpenick,tram,POINT (13.5754514 52.4443426)
94963733,S Spindlersfeld,tram,POINT (13.5620331 52.4453228)
95746172,S+U Wittenau,bus,POINT (13.3361517 52.5957492)
95911874,Jenaer Straße,tram,POINT (13.6143398 52.5321781)
95914718,Alte Hellersdorfer Straße/Zossener Straße,tram,POINT (13.5927651 52.5447344)
95948746,Krankenhaus Köpenick/Südseite,tram,POINT (13.5920763 52.4388396)
95951871,Eichgestell,,POINT (13.5528523 52.4597726)
95956056,Stadion,,POINT (13.5429611 52.4611172)
96535655,Allee der Kosmonauten/Poelchaustraße,tram,POINT (13.552675 52.5339031)
96535658,Boschpoler Straße,tram,POINT (13.5490456 52.5288185)
96536154,S Springpfuhl,tram,POINT (13.5364753 52.5256938)
96536918,S+U Lichtenberg/Siegfriedstraße,tram,POINT (13.4977506 52.51236)
98862012,Alt-Marzahn,tram,POINT (13.5638356 52.542096)
98865506,Bürgerpark Marzahn,tram,POINT (13.5611133 52.5502042)
98871740,Hohenschönhauser Straße,tram,POINT (13.472126 52.5357243)
98878581,S Landsberger Allee,tram,POINT (13.4571206 52.5287726)
98878847,S Greifswalder Straße,tram,POINT (13.4382788 52.5407284)
98883766,Orankestrand,tram,POINT (13.4858218 52.5522928)
100062685,Alfred-Kowalke-Straße,tram,POINT (13.5202011 52.5047159)
101338586,Ottomar-Geschke-Straße,bus,POINT (13.5593347 52.4419029)
101972468,Alt-Schmöckwitz,bus,POINT (13.6493547 52.3754045)
103923024,Gounodstraße,tram,POINT (13.4671092 52.5484859)
107020135,Frankfurter Tor,subway,POINT (13.4540123 52.5158709)
107606908,Rathaus Reinickendorf,subway,POINT (13.3257334 52.5884057)
110124633,Halensee,light_rail,POINT (13.2905054 52.4959537)
111541810,Julius-Leber-Brücke,light_rail,POINT (13.3611679 52.4865053)
113639023,Alt-Hohenschönhausen,tram,POINT (13.5051916 52.5488033)
122341782,Chris-Gueffroy-Allee,bus,POINT (13.4722872 52.4609057)
123139240,Adlergestell/Vetschauer Allee,tram,POINT (13.6338171 52.3864432)
128376788,Messe Nord/ZOB,light_rail,POINT (13.2830565 52.5073154)
129255755,Glienicker Straße,tram,POINT (13.57036 52.4408436)
129652637,U Rudow,bus,POINT (13.4980239 52.4156966)
129730396,Wutzkyallee,subway,POINT (13.4750041 52.4232768)
129730418,Lipschitzallee,subway,POINT (13.4627234 52.4245831)
129730605,Johannisthaler Chaussee,subway,POINT (13.453533 52.4290039)
129730610,Britz-Süd,subway,POINT (13.4482154 52.4374931)
129730678,Südstern,subway,POINT (13.4076671 52.4892983)
129730706,Karl-Marx-Straße,subway,POINT (13.4393397 52.4761411)
132092492,Köhlerstraße,bus,POINT (13.2894251 52.4353784)
132095890,Johanneskirchplatz,bus,POINT (13.293536 52.4369525)
132096981,Baseler Straße,bus,POINT (13.2951877 52.4376344)
132115000,Drakestraße/Ringstraße,bus,POINT (13.2995388 52.4403835)
139983460,S Grunewald,bus,POINT (13.2595882 52.4890968)
140083405,Bahnhof Staaken,bus,POINT (13.1421302 52.5370958)
141801940,Berlin-Staaken,,POINT (13.1413469 52.5377544)
142062829,Wupperstraße,bus,POINT (13.2727311 52.4096273)
143788468,Albrechtshof,station,POINT (13.1292803 52.5493097)
146866102,Sandinostraße,tram,POINT (13.4805355 52.5384568)
150543903,Stendaler Straße/Quedlinburger Straße,tram,POINT (13.6043407 52.5389275)
150677416,Cecilienstraße/Blumberger Damm,bus,POINT (13.5657202 52.5295944)
151012783,Schlosspark Biesdorf,bus,POINT (13.562405 52.5119115)
151012874,Rapsweg/Unfallkrankenhaus,bus,POINT (13.5641037 52.5192521)
162435116,Mehringbrücke,bus,POINT (13.3890097 52.4984131)
165140523,Treseburger Straße,bus,POINT (13.4663343 52.5973479)
165736690,Mörderberg,bus,POINT (13.4611864 52.5847049)
169494133,Französisch Buchholz Friedhof,tram,POINT (13.4293062 52.608242)
173964979,U Kottbusser Tor,bus,POINT (13.4169867 52.4994742)
174857525,An der Buche,bus,POINT (13.2836604 52.630681)
175149811,Hainbuchenstraße,bus,POINT (13.2740846 52.6340456)
193661797,Friedrichsfelde,subway,POINT (13.5128387 52.5061644)
194497030,Bürgerablage,bus,POINT (13.2073708 52.5842422)
196758117,Senefelderplatz,subway,POINT (13.4128879 52.532828)
197335843,U Strausberger Platz,bus,POINT (13.4298484 52.5183517)
199398771,Müggelbergallee,ferry,POINT (13.5865384 52.4184793)
203590026,U Haselhorst,bus,POINT (13.2313316 52.5388982)
205064297,Preysingstraße,,POINT (13.364523 52.4273398)
206243199,S Wannsee,ferry,POINT (13.1752021 52.4221584)
206243216,Alt Kladow,ferry,POINT (13.1484204 52.4510947)
213227866,Scholzplatz,bus,POINT (13.2280504 52.5067239)
223676384,Wiesenwinkel,tram,POINT (13.3808669 52.5945425)
223826507,Grüntaler Straße,tram,POINT (13.3909991 52.5553265)
231614822,Calauer Straße,bus,POINT (13.3508189 52.603888)
234808146,Möckernbrücke,subway,POINT (13.3833963 52.4991)
237167870,Königin-Luise-Platz/Botanischer Garten,bus,POINT (13.3039575 52.4589859)
243457847,Anna-Ebermann-Straße,tram,POINT (13.5124151 52.5551935)
243458026,Arnimstraße,tram,POINT (13.5145413 52.5587048)
243458179,Rüdickenstraße,tram,POINT (13.5101671 52.5599143)
243460382,Freienwalder Straße,tram,POINT (13.4927547 52.5442504)
243460915,Sportforum,tram,POINT (13.4714237 52.5383802)
243460954,Betriebshof Indira-Gandhi-Straße,tram,POINT (13.4686831 52.544219)
243465044,Zingster Straße,tram,POINT (13.4953337 52.5728569)
243465657,Welsestraße,tram,POINT (13.5258916 52.5692786)
243828433,U Leinestraße,bus,POINT (13.4287713 52.4724288)
243830926,Schalkauer Straße,tram,POINT (13.5100149 52.5351866)
243847233,Virchow-Klinikum,tram,POINT (13.3395713 52.543917)
243848077,Osram-Höfe,tram,POINT (13.3585272 52.5538317)
243848348,Louise-Schroeder-Platz,tram,POINT (13.3667957 52.5570401)
243849130,Osloer Straße/Prinzenallee,tram,POINT (13.3837609 52.5559049)
243849131,S Bornholmer Straße,tram,POINT (13.3962825 52.5548293)
243850922,Rothenbachstraße,tram,POINT (13.4377179 52.570062)
243854585,Erich-Weinert-Straße,tram,POINT (13.4285563 52.5475518)
243855398,Fröbelstraße,tram,POINT (13.4258552 52.5419298)
243856643,Kleingartenanlage Bielefeldt,tram,POINT (13.5193753 52.5192733)
243995876,U Frankfurter Tor,tram,POINT (13.4540183 52.51539)
243996096,Straßmannstraße,tram,POINT (13.4500341 52.5229542)
243996833,U Tierpark,tram,POINT (13.5240205 52.4967571)
243996834,Criegernweg,tram,POINT (13.5215203 52.5013606)
243996913,Alt-Friedrichsfelde/Rhinstraße,tram,POINT (13.5189935 52.5105776)
244129939,Klinikum im Friedrichshain,tram,POINT (13.440187 52.5241405)
244129991,Landsberger Allee/Petersburger Straße,tram,POINT (13.4462385 52.5259323)
244484708,Gedenkstätte Berliner Mauer,tram,POINT (13.3908576 52.5359069)
244486083,S+U Alexanderplatz/Dircksenstraße,tram,POINT (13.4117675 52.521606)
244487457,Hannoversche Straße,tram,POINT (13.3868971 52.5274173)
244487808,Schwartzkopffstraße,subway,POINT (13.3771815 52.5351951)
245548434,Kopernikusstraße/Warschauer Straße,tram,POINT (13.4526258 52.5105842)
247078379,Schildhorn,bus,POINT (13.1993976 52.4943933)
247115551,Mittelheide,tram,POINT (13.5835183 52.4629445)
247115795,Unter den Birken,tram,POINT (13.5886074 52.4696309)
247115797,Wongrowitzer Steig,tram,POINT (13.5853227 52.4669377)
247116364,Hultschiner Damm/Seestraße,tram,POINT (13.6003908 52.4766078)
247116367,Roseggerstraße,tram,POINT (13.6009475 52.480299)
247116371,Erich-Baron-Weg,tram,POINT (13.6017355 52.482992)
247116372,Bütower Straße,tram,POINT (13.6037288 52.4857014)
247119325,S Köpenick,tram,POINT (13.5800797 52.4593295)
247140831,Janitzkystraße,tram,POINT (13.5840982 52.4615785)
247141032,Hirtestraße,tram,POINT (13.5844189 52.4604054)
247145793,Mahlsdorf-Süd,tram,POINT (13.5991347 52.4741654)
247149554,Eichenhofweg,tram,POINT (13.6075883 52.4910007)
247150231,Bruchsaler Straße,tram,POINT (13.6064139 52.4893741)
247153173,Ledebourstraße,tram,POINT (13.6096147 52.4937616)
247154123,Alt-Mahlsdorf,tram,POINT (13.6133356 52.5051994)
247156814,Rathenaustraße/HTW,tram,POINT (13.5258742 52.4587748)
247158622,Volkspark Wuhlheide,tram,POINT (13.5172971 52.4711791)
247159172,Hegemeisterweg,tram,POINT (13.5204016 52.4741663)
247159958,Marksburgstraße,tram,POINT (13.5268378 52.4863576)
247338146,Stechlinstraße,tram,POINT (13.5166242 52.4819797)
247352251,Pietschkerstraße,tram,POINT (13.5079617 52.4505494)
247352344,Sterndamm/Königsheideweg,tram,POINT (13.506827 52.4470964)
247354058,Johannisthal Kirche,bus,POINT (13.5039698 52.444355)
247360444,Vinetastraße,subway,POINT (13.4133419 52.5594557)
247361247,Rathaus Köpenick,tram,POINT (13.5743834 52.4454593)
247361594,Köllnischer Platz,tram,POINT (13.5678135 52.4449158)
247436786,Guyotstraße,tram,POINT (13.4167576 52.6053946)
247437097,Französisch Buchholz Kirche,tram,POINT (13.433607 52.6071269)
247437514,Marienstraße/Pasewalker Straße,tram,POINT (13.4315503 52.5926983)
247437538,Pasewalker Straße/Blankenburger Weg,tram,POINT (13.4303202 52.589266)
247437706,Pankower Straße,tram,POINT (13.4289064 52.5851776)
247437951,Stiftsweg,tram,POINT (13.4151516 52.5724332)
247441704,Nordendstraße,tram,POINT (13.3882501 52.5887072)
247441829,Angerweg,tram,POINT (13.384124 52.5915653)
247441884,Hauptstraße/Friedrich-Engels-Straße,tram,POINT (13.3768132 52.5968467)
247444383,Waldemarstraße,tram,POINT (13.4062294 52.590844)
247600965,S+U Friedrichstraße,tram,POINT (13.3884008 52.5192799)
247603398,Am Kupfergraben,tram,POINT (13.3953708 52.5194258)
247650295,Werderstraße,bus,POINT (13.2100829 52.567069)
247745855,Hakenfelde,ferry,POINT (13.2261687 52.5677311)
248010028,Sommerbad Neukölln,bus,POINT (13.4151379 52.4807352)
248077800,Wilhelmsruh,light_rail,POINT (13.3621312 52.5816602)
248086110,Wuhlheide,light_rail,POINT (13.5534889 52.4690134)
249189069,Humboldthain,light_rail,POINT (13.3792576 52.5447617)
250532092,Titusweg,bus,POINT (13.2916633 52.595692)
250532094,Hatzfeldtallee,bus,POINT (13.2915949 52.5929669)
251046156,Mollwitzstraße,bus,POINT (13.2861428 52.5222098)
252280390,Rahnsdorf Bahnhof,tram,POINT (13.692946 52.4515271)
253168445,Goldkäferweg,bus,POINT (13.1488072 52.5567641)
253168485,Freudstraße,bus,POINT (13.1494664 52.5545554)
253168545,Hochhausweg,bus,POINT (13.1527674 52.5501115)
253256490,Woelckpromenade,bus,POINT (13.4524256 52.5519403)
253845582,Bundestag,subway,POINT (13.3730685 52.5201897)
253943340,S Friedrichshagen,tram,POINT (13.6266707 52.4577004)
253943345,Brösener Straße,tram,POINT (13.6350737 52.4591593)
253943504,Fürstenwalder Damm/Müggelseedamm,tram,POINT (13.6615253 52.4498523)
253943512,Licht- und Luftbad Müggelsee,tram,POINT (13.6711513 52.4476458)
253943514,Strandbad Müggelsee,tram,POINT (13.6776394 52.4457181)
254087661,Berlin-Charlottenburg,station,POINT (13.3026447 52.5043157)
254096277,Viktoria-Luise-Platz,subway,POINT (13.3436521 52.4962693)
254100382,Fürstenwalder Damm,tram,POINT (13.6521704 52.4524638)
254335459,U Hohenzollernplatz,bus,POINT (13.3236274 52.4933328)
254839386,Wendenschloß,tram,POINT (13.5885926 52.4169658)
255561542,S Hohenzollerndamm,bus,POINT (13.3016723 52.488276)
256045565,Dubliner Straße,bus,POINT (13.3484566 52.5622515)
258117307,S Storkower Straße,bus,POINT (13.4666203 52.5244629)
258912746,Anlegestelle Greenwichpromenade,ferry,POINT (13.2737899 52.5874559)
258979275,Saatwinkel,ferry,POINT (13.2400979 52.5611111)
259007286,Schulfarm Insel Scharfenberg (Landseite),ferry,POINT (13.2452791 52.5756875)
259247473,Gate 7,bus,POINT (13.2790391 52.5079653)
259845849,Gneisenaustraße,subway,POINT (13.3958247 52.4912895)
260589029,Brunsbütteler Damm/Stadtgrenze,bus,POINT (13.1243028 52.5353118)
260590089,Bohnsdorf Kirche,bus,POINT (13.5546647 52.3991382)
260620359,Lichterfelde Ost,light_rail,POINT (13.3277975 52.4297557)
260759770,Berlin-Lichterfelde Ost,,POINT (13.3291736 52.4298584)
260797809,Waldstraße/Stadtgrenze,bus,POINT (13.5709833 52.3899249)
260811976,Julius-Leber-Kaserne,bus,POINT (13.3251558 52.5609995)
261750068,Treptower Park,light_rail,POINT (13.4624123 52.4942152)
261751113,Plänterwald,light_rail,POINT (13.473842 52.4780482)
261752826,S Plänterwald,bus,POINT (13.4744434 52.4790344)
261855390,Baumschulenweg,light_rail,POINT (13.4891073 52.4680326)
262088144,S Kaulsdorf,bus,POINT (13.5892775 52.5128063)
262089093,Menzelstraße,bus,POINT (13.622366 52.5138403)
262201609,Siedlung Wartenberg/Straße 3,bus,POINT (13.52689 52.5816794)
262201692,Ostweg,bus,POINT (13.4954983 52.4490226)
262201694,Siedlung Wartenberg/Straße 6,bus,POINT (13.5297939 52.5811404)
262314742,Grottewitzstraße,bus,POINT (13.572318 52.4047059)
262326860,Krematorium Baumschulenweg,bus,POINT (13.4943413 52.4604488)
262343346,Chausseehaus,bus,POINT (13.6157522 52.4295768)
262652924,Markgrafendamm,bus,POINT (13.4657224 52.4991)
262682491,Peter-Anders-Straße,bus,POINT (13.4746923 52.4635242)
262882408,Zum Seeblick,ferry,POINT (13.6452228 52.3828949)
263141157,Aroser Allee/Gotthardstraße,bus,POINT (13.3511376 52.5680734)
263577639,Rathaus Neukölln,subway,POINT (13.4342159 52.481572)
263679887,Glambecker Ring,bus,POINT (13.573695 52.5553066)
264226500,S Hermsdorf,bus,POINT (13.3073042 52.618699)
265757799,Am Volkspark,bus,POINT (13.3197763 52.4836084)
266980763,Waldhornstraße,bus,POINT (13.306017 52.6018835)
267250949,Rehborner Straße,bus,POINT (13.6730069 52.4188045)
267250957,Müggelheim/Dorf,bus,POINT (13.6622187 52.4122718)
267379240,Berlin Südkreuz,station,POINT (13.3660396 52.4765716)
267399031,Weltlingerbrücke,bus,POINT (13.2952235 52.5393392)
268111618,S Westkreuz,bus,POINT (13.281383 52.5017444)
268223974,Alt-Friedrichsfelde 60,,POINT (13.5245834 52.5097428)
268675697,Heiligenseestraße/Hennigsdorfer Straße,bus,POINT (13.2171874 52.611468)
268680429,Schulzendorf (b Tegel),light_rail,POINT (13.2460234 52.6129169)
268728265,Geygerstraße,bus,POINT (13.4436782 52.4798597)
268834076,Alt-Heiligensee,bus,POINT (13.2114944 52.6062812)
268837043,S Schulzendorf,bus,POINT (13.2462272 52.6136874)
269728223,Badesee,,POINT (13.5483491 52.4665252)
269728225,Wuhlheide-Parkeisenbahn,,POINT (13.554151 52.4683051)
270165592,Uhlandstraße,subway,POINT (13.3269569 52.5028079)
270456753,S Wuhlheide,bus,POINT (13.5535649 52.4694535)
270927391,Grabbeallee/Pastor-Niemöller-Platz,tram,POINT (13.3983499 52.579025)
271296293,Staatsoper,bus,POINT (13.3943206 52.5174077)
271373068,S+U Brandenburger Tor,bus,POINT (13.3829724 52.5167689)
271766938,U Eberswalder Straße,tram,POINT (13.4116754 52.5410444)
271773180,Greifswalder Straße/Danziger Straße,tram,POINT (13.4325586 52.5363204)
271775909,Arnswalder Platz,tram,POINT (13.4377292 52.5339695)
271777824,Kniprodestraße/Danziger Straße,tram,POINT (13.4407002 52.532541)
271779546,Spreestraße,tram,POINT (13.6156241 52.4470553)
271788599,Bötzowstraße,bus,POINT (13.4298354 52.5287349)
271791140,Conrad-Blenkle-Straße,bus,POINT (13.444673 52.5340422)
271791837,Kniprodestraße/Storkower Straße,bus,POINT (13.4487906 52.5368062)
271791921,Stedingerweg,bus,POINT (13.4519071 52.5388364)
271878787,Arnimallee,bus,POINT (13.2998613 52.4580086)
272367044,Schloss Bellevue,bus,POINT (13.3541577 52.5167915)
272372358,Lützowplatz,bus,POINT (13.351795 52.5049646)
272375714,Schillstraße,bus,POINT (13.3481734 52.5034355)
272378348,Bayreuther Straße,bus,POINT (13.3434988 52.5045976)
272386374,S+U Zoologischer Garten,bus,POINT (13.3333375 52.5072383)
272408975,U Unter den Linden,bus,POINT (13.3881125 52.5171026)
272418457,Corneliusbrücke,,POINT (13.3487971 52.5075478)
272421409,Nordische Botschaften/Adenauer-Stiftung,bus,POINT (13.3521129 52.5095788)
272436770,S+U Potsdamer Platz,bus,POINT (13.3785479 52.5095536)
272441719,U Anton-Wilhelm-Amo-Straße,bus,POINT (13.3832372 52.511791)
273819998,Lauenburger Platz,,POINT (13.3391804 52.4621056)
273830299,Auguste-Viktoria-Klinikum Süd,,POINT (13.3451502 52.4614806)
273831234,Knausplatz,,POINT (13.339052 52.4641741)
274109535,Torgauer Straße,bus,POINT (13.3609427 52.4794536)
274113448,Leuthener Straße,bus,POINT (13.3614862 52.4812324)
274113454,Gustav-Müller-Platz,bus,POINT (13.3615311 52.4834342)
274113456,S Julius-Leber-Brücke,,POINT (13.3608059 52.4863599)
274115099,Hohenfriedbergstraße,bus,POINT (13.3651679 52.4850213)
274115102,Kesselsdorfstraße,,POINT (13.3675072 52.4849942)
274280680,S+U Neukölln,bus,POINT (13.4415748 52.4693289)
274280688,Lahnstraße/U Neukölln,bus,POINT (13.4421069 52.4671271)
274954929,Kienappelweg,bus,POINT (13.603359 52.4344042)
275422713,Dennewitzplatz,,POINT (13.3664991 52.4957652)
276002421,Bernhard-Bästlein-Straße,tram,POINT (13.4821953 52.5267637)
276004783,Fanningerstraße,bus,POINT (13.4982453 52.514308)
276520242,Charlottenburg,light_rail,POINT (13.303857 52.504888)
276690989,Rosengarten,station,POINT (13.4121868 52.4323099)
276691070,Heidehof,station,POINT (13.4216389 52.4289143)
276772755,S+U Rathaus Spandau,bus,POINT (13.1984324 52.5349438)
276985109,Maximilian-Kaller-Straße,bus,POINT (13.3529131 52.416583)
276998054,Benzstraße (283 EndHst.),bus,POINT (13.3836908 52.4226187)
277023067,Hertzallee,,POINT (13.3335389 52.5088693)
277023078,U Kurfürstendamm,,POINT (13.3301968 52.5037084)
277023088,Friedrich-Hollaender-Platz,,POINT (13.3310665 52.5010424)
277023090,Lietzenburger Straße/Uhlandstraße,,POINT (13.3259439 52.5002127)
277023092,Pariser Straße,bus,POINT (13.3241287 52.4973209)
277023104,Güntzelstraße/Uhlandstraße,,POINT (13.3230265 52.4912607)
277023106,Fechnerstraße,,POINT (13.3226545 52.4889282)
277023116,Brabanter Platz,,POINT (13.3163121 52.4819058)
277023118,S+U Heidelberger Platz,,POINT (13.3121728 52.4802198)
277023120,Mecklenburgische Straße/Binger Straße,,POINT (13.3088031 52.4783681)
277023122,Rudolf-Mosse-Platz,,POINT (13.303408 52.4754133)
277023136,Zoppoter Straße,,POINT (13.2983561 52.4734464)
277023162,Schmargendorf Kirche,bus,POINT (13.2940586 52.4743852)
277025537,Berkaer Straße/Breite Straße,,POINT (13.2907063 52.4754466)
277025541,Rathaus Schmargendorf,,POINT (13.2884328 52.4770372)
277025555,Elsterplatz,,POINT (13.2855916 52.4792169)
277845539,Mellenseestraße,bus,POINT (13.5075999 52.4921894)
281388644,S+U Lichtenberg,bus,POINT (13.4989849 52.5104014)
282768191,Zitadelle,subway,POINT (13.2175134 52.5376263)
282815815,Boxhagener Platz,bus,POINT (13.460475 52.5112355)
283209107,Blaschkoallee,subway,POINT (13.4491401 52.4520738)
283383080,Köpenicker Straße/Innovationspark,,POINT (13.5590559 52.4716939)
283573093,Freiaplatz,,POINT (13.4977702 52.5158409)
285296447,Scharfenberg,bus,POINT (13.244003 52.5789387)
285865473,Futurium,bus,POINT (13.3743337 52.5232549)
286301041,U Elsterwerdaer Platz,bus,POINT (13.5607793 52.50627)
287734022,Windmühlenberg,bus,POINT (13.1948241 52.5483685)
287744546,U Blaschkoallee,bus,POINT (13.4487729 52.4523758)
288268231,Rathaus Lichtenberg,tram,POINT (13.4788562 52.5156658)
288268520,S+U Frankfurter Allee,tram,POINT (13.4773672 52.513805)
288905899,U Wittenbergplatz,,POINT (13.3417324 52.5023568)
289121559,Planetenstraße,bus,POINT (13.464196 52.4666326)
289193079,Buschkrug,bus,POINT (13.4522271 52.452114)
289551003,Ludwigshöheweg,bus,POINT (13.6564024 52.4153473)
289551232,Annweilerweg,bus,POINT (13.6673822 52.4149873)
289817774,S Köllnische Heide,bus,POINT (13.4669355 52.4687073)
290014075,Mahonienweg,bus,POINT (13.4801054 52.4534604)
290795393,Tornower Weg,bus,POINT (13.349335 52.5920919)
290798894,Zur Maarer Straße,bus,POINT (13.3390608 52.5983076)
292360491,Schorfheidestraße/Dannenwalder Weg,bus,POINT (13.3466923 52.5914296)
295525827,Persiusstraße,bus,POINT (13.4619591 52.5008051)
296094695,Audre-Lorde-Straße,bus,POINT (13.4318395 52.5055178)
296095058,Bethaniendamm,bus,POINT (13.4286287 52.5072981)
296095562,Eisenbahnstraße,bus,POINT (13.4345432 52.5045527)
296245482,Hähnelstraße,,POINT (13.3396878 52.47532)
